#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr10	3142508	38000001	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr10	3142508	38000001	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr10	42300000	59996629	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr10	42300000	59996629	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr10	59996629	60179226	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr10	59996629	60179226	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr10	60179226	70778641	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|1	0	1|1	0.802154
chr10	60179226	70778641	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|1	0.501294	1|1	0
chr10	70778641	105259914	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr10	70778641	105259914	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr10	105259914	125657989	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|2	0	2|1	0.802154
chr10	105259914	125657989	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|2	0.501294	2|1	0
chr10	125657989	135534748	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr10	125657989	135534748	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr11	1	4326742	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr11	1	4326742	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr11	4326742	14183388	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	3|2	0.802154
chr11	4326742	14183388	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	3|2	0
chr11	14183388	24925773	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|1	0	1|1	0.802154
chr11	14183388	24925773	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|1	0.501294	1|1	0
chr11	24925773	24957792	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr11	24925773	24957792	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr11	24957792	27811276	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr11	24957792	27811276	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr11	27811276	33459352	bulk_08clone0_0clone1_02normal	1|1	0.197846	5|4	0	5|4	0.802154
chr11	27811276	33459352	bulk_0clone0_05clone1_05normal	1|1	0.498706	5|4	0.501294	5|4	0
chr11	33459352	33516821	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr11	33459352	33516821	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr11	33516821	36071298	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr11	33516821	36071298	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr11	36071298	45455017	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr11	36071298	45455017	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr11	45455017	51576754	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|0	0	3|0	0.802154
chr11	45455017	51576754	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|0	0.501294	3|0	0
chr11	51576754	51580578	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr11	51576754	51580578	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr11	51580578	51600001	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|0	0	3|0	0.802154
chr11	51580578	51600001	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|0	0.501294	3|0	0
chr11	55700000	93267147	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|0	0	3|0	0.802154
chr11	55700000	93267147	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|0	0.501294	3|0	0
chr11	93267147	121644994	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr11	93267147	121644994	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr11	121644994	122693372	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|2	0	2|1	0.802154
chr11	121644994	122693372	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|2	0.501294	2|1	0
chr11	122693372	135006517	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|0	0.802154
chr11	122693372	135006517	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|0	0
chr12	1	294160	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	1	294160	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	294160	297196	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	294160	297196	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	297196	5186411	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	297196	5186411	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	5186411	5218035	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	5186411	5218035	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	5218035	5755086	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	5218035	5755086	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	5755086	5783452	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	5755086	5783452	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	5783452	9556009	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	5783452	9556009	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	9556009	9559231	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	9556009	9559231	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	9559231	18249522	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	9559231	18249522	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	18249522	18733465	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	18249522	18733465	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	18733465	33300001	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	18733465	33300001	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	38200000	54776630	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	38200000	54776630	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	54776630	54871028	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	54776630	54871028	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	54871028	117403103	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	54871028	117403103	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	117403103	117442782	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	117403103	117442782	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	117442782	131747793	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	117442782	131747793	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr12	131747793	131751822	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr12	131747793	131751822	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr12	131751822	133851896	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr12	131751822	133851896	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr13	19500000	75837432	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|0	0	3|2	0.802154
chr13	19500000	75837432	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|0	0.501294	3|2	0
chr13	75837432	75910323	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr13	75837432	75910323	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr13	75910323	105038217	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr13	75910323	105038217	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr13	105038217	105048776	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr13	105038217	105048776	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr13	105048776	108501350	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr13	105048776	108501350	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr13	108501350	108571722	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr13	108501350	108571722	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr13	108571722	112941981	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr13	108571722	112941981	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr13	112941981	112950051	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr13	112941981	112950051	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr13	112950051	115169879	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr13	112950051	115169879	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr14	19100000	61324339	bulk_08clone0_0clone1_02normal	1|1	0.197846	4|1	0	4|1	0.802154
chr14	19100000	61324339	bulk_0clone0_05clone1_05normal	1|1	0.498706	4|1	0.501294	4|1	0
chr14	61324339	61394529	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr14	61324339	61394529	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr14	61394529	73295471	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr14	61394529	73295471	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr14	73295471	78900334	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr14	73295471	78900334	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr14	78900334	107349541	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr14	78900334	107349541	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr15	20700000	24486988	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr15	20700000	24486988	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr15	24486988	24492277	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr15	24486988	24492277	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr15	24492277	31471620	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr15	24492277	31471620	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr15	31471620	39734608	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|0	0.802154
chr15	31471620	39734608	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|0	0
chr15	39734608	39842651	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|0	0.802154
chr15	39734608	39842651	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|0	0
chr15	39842651	45991702	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|0	0	3|0	0.802154
chr15	39842651	45991702	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|0	0.501294	3|0	0
chr15	45991702	47039637	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|2	0	2|1	0.802154
chr15	45991702	47039637	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|2	0.501294	2|1	0
chr15	47039637	59968958	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr15	47039637	59968958	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr15	59968958	60023559	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|2	0	2|1	0.802154
chr15	59968958	60023559	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|2	0.501294	2|1	0
chr15	60023559	92091144	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr15	60023559	92091144	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr15	92091144	95572640	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr15	92091144	95572640	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr15	95572640	102531393	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|1	0.802154
chr15	95572640	102531393	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|1	0
chr16	1	7085597	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|1	0.802154
chr16	1	7085597	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|1	0
chr16	7085597	7089168	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr16	7085597	7089168	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr16	7089168	10360564	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|1	0.802154
chr16	7089168	10360564	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|1	0
chr16	10360564	10364816	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr16	10360564	10364816	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr16	10364816	34600001	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|1	0.802154
chr16	10364816	34600001	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|1	0
chr16	38600000	55549397	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|1	0.802154
chr16	38600000	55549397	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|1	0
chr16	55549397	83857674	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr16	55549397	83857674	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr16	83857674	90354754	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr16	83857674	90354754	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr17	1	22200001	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	4|1	0.802154
chr17	1	22200001	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	4|1	0
chr17	25800000	46650970	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	4|1	0.802154
chr17	25800000	46650970	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	4|1	0
chr17	46650970	75757704	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr17	46650970	75757704	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr17	75757704	78956412	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|0	0.802154
chr17	75757704	78956412	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|0	0
chr17	78956412	78978097	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr17	78956412	78978097	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr17	78978097	81195211	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr17	78978097	81195211	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr18	1	1820880	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	1	1820880	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	1820880	2078348	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr18	1820880	2078348	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr18	2078348	3520301	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	2078348	3520301	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	3520301	3523650	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr18	3520301	3523650	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr18	3523650	15400001	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	3523650	15400001	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	19000000	22010124	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	19000000	22010124	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	22010124	22554871	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr18	22010124	22554871	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr18	22554871	47104247	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	22554871	47104247	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	47104247	47106884	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr18	47104247	47106884	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr18	47106884	47867771	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	47106884	47867771	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	47867771	47908126	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr18	47867771	47908126	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr18	47908126	49423845	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|2	0	3|2	0.802154
chr18	47908126	49423845	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|2	0.501294	3|2	0
chr18	49423845	78077249	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr18	49423845	78077249	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr19	1	24400001	bulk_08clone0_0clone1_02normal	1|1	0.197846	4|1	0	2|0	0.802154
chr19	1	24400001	bulk_0clone0_05clone1_05normal	1|1	0.498706	4|1	0.501294	2|0	0
chr19	28600000	47425584	bulk_08clone0_0clone1_02normal	1|1	0.197846	4|1	0	2|0	0.802154
chr19	28600000	47425584	bulk_0clone0_05clone1_05normal	1|1	0.498706	4|1	0.501294	2|0	0
chr19	47425584	59128984	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr19	47425584	59128984	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr2	1	57779820	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr2	1	57779820	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr2	57779820	90500001	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|1	0	2|0	0.802154
chr2	57779820	90500001	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|1	0.501294	2|0	0
chr2	96800000	120169572	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	2|1	0.802154
chr2	96800000	120169572	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	2|1	0
chr2	120169572	120206143	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr2	120169572	120206143	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr2	120206143	133942287	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr2	120206143	133942287	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr2	133942287	134047854	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr2	133942287	134047854	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr2	134047854	134929723	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|1	0	1|1	0.802154
chr2	134047854	134929723	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|1	0.501294	1|1	0
chr2	134929723	149677653	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr2	134929723	149677653	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr2	149677653	163739211	bulk_08clone0_0clone1_02normal	1|1	0.197846	3|1	0	3|1	0.802154
chr2	149677653	163739211	bulk_0clone0_05clone1_05normal	1|1	0.498706	3|1	0.501294	3|1	0
chr2	163739211	165699276	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr2	163739211	165699276	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr2	165699276	201003108	bulk_08clone0_0clone1_02normal	1|1	0.197846	0|2	0	2|0	0.802154
chr2	165699276	201003108	bulk_0clone0_05clone1_05normal	1|1	0.498706	0|2	0.501294	2|0	0
chr2	201003108	201086157	bulk_08clone0_0clone1_02normal	1|1	0.197846	1|2	0	2|1	0.802154
chr2	201003108	201086157	bulk_0clone0_05clone1_05normal	1|1	0.498706	1|2	0.501294	2|1	0
chr2	201086157	243199374	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|2	0	2|2	0.802154
chr2	201086157	243199374	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|2	0.501294	2|2	0
chr20	1	25600001	bulk_08clone0_0clone1_02normal	1|1	0.197846	2|0	0	2|0	0.802154
chr20	1	25600001	bulk_0clone0_05clone1_05normal	1|1	0.498706	2|0	0.501294	2|0	0
