#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	75686340	75792653	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	1|1	0.29988
chr1	75686340	75792653	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	1|1	0
chr1	75686340	75792653	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	1|1	0.700365
chr1	75792653	116897512	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	0|1	0.29988
chr1	75792653	116897512	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	0|1	0
chr1	75792653	116897512	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	0|1	0.700365
chr1	116897512	116997164	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	1|1	0.29988
chr1	116897512	116997164	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	1|1	0
chr1	116897512	116997164	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	1|1	0.700365
chr1	116997164	121500001	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	1|0	0.29988
chr1	116997164	121500001	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	1|0	0
chr1	116997164	121500001	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	1|0	0.700365
chr1	128900000	170981025	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|1	0.60018	1|1	0.29988
chr1	128900000	170981025	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|1	0.900222	1|1	0
chr1	128900000	170981025	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|1	0	1|1	0.700365
chr1	170981025	171054012	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	1|1	0.29988
chr1	170981025	171054012	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	1|1	0
chr1	170981025	171054012	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	1|1	0.700365
chr1	171054012	227902877	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	0|1	0.29988
chr1	171054012	227902877	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	0|1	0
chr1	171054012	227902877	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	0|1	0.700365
chr1	227902877	227990535	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	1|1	0.29988
chr1	227902877	227990535	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	1|1	0
chr1	227902877	227990535	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	1|1	0.700365
chr1	227990535	233417962	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|0	0.60018	0|1	0.29988
chr1	227990535	233417962	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|0	0.900222	0|1	0
chr1	227990535	233417962	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|0	0	0|1	0.700365
chr1	233417962	233541320	bulk_06clone0_03clone1_01normal	1|1	0.09994	3|1	0.60018	2|1	0.29988
chr1	233417962	233541320	bulk_09clone0_0clone1_01normal	1|1	0.099778	3|1	0.900222	2|1	0
chr1	233417962	233541320	bulk_0clone0_07clone1_03normal	1|1	0.299635	3|1	0	2|1	0.700365
chr1	233541320	249250622	bulk_06clone0_03clone1_01normal	1|1	0.09994	3|1	0.60018	1|0	0.29988
chr1	233541320	249250622	bulk_09clone0_0clone1_01normal	1|1	0.099778	3|1	0.900222	1|0	0
chr1	233541320	249250622	bulk_0clone0_07clone1_03normal	1|1	0.299635	3|1	0	1|0	0.700365
chr10	1	2709210	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|1	0.60018	1|1	0.29988
chr10	1	2709210	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|1	0.900222	1|1	0
chr10	1	2709210	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|1	0	1|1	0.700365
chr10	2709210	2758221	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|1	0.29988
chr10	2709210	2758221	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|1	0
chr10	2709210	2758221	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|1	0.700365
chr10	2758221	3034532	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	2758221	3034532	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	2758221	3034532	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	3034532	3056221	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	3034532	3056221	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	3034532	3056221	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	3056221	3123396	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	3056221	3123396	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	3056221	3123396	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	3123396	3132623	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	3123396	3132623	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	3123396	3132623	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	3132623	5028987	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	3132623	5028987	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	3132623	5028987	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	5028987	5042088	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	5028987	5042088	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	5028987	5042088	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	5042088	5684493	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	5042088	5684493	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	5042088	5684493	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	5684493	5704375	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	5684493	5704375	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	5684493	5704375	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	5704375	7624672	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	5704375	7624672	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	5704375	7624672	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	7624672	7628110	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|1	0.29988
chr10	7624672	7628110	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|1	0
chr10	7624672	7628110	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|1	0.700365
chr10	7628110	8537835	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	7628110	8537835	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	7628110	8537835	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	8537835	8590875	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	8537835	8590875	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	8537835	8590875	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	8590875	10989247	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	8590875	10989247	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	8590875	10989247	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	10989247	11093308	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	10989247	11093308	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	10989247	11093308	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	11093308	11436527	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	11093308	11436527	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	11093308	11436527	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	11436527	11522924	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	11436527	11522924	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	11436527	11522924	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	11522924	14765569	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	11522924	14765569	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	11522924	14765569	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	14765569	14773634	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	14765569	14773634	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	14765569	14773634	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	14773634	16326901	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	14773634	16326901	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	14773634	16326901	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	16326901	16336992	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	16326901	16336992	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	16326901	16336992	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	16336992	16828651	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	16336992	16828651	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	16336992	16828651	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	16828651	16852359	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	16828651	16852359	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	16828651	16852359	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	16852359	28322973	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	16852359	28322973	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	16852359	28322973	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	28322973	28344955	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	28322973	28344955	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	28322973	28344955	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	28344955	30213167	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	28344955	30213167	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	28344955	30213167	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	30213167	30218403	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	30213167	30218403	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	30213167	30218403	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	30218403	30242283	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	30218403	30242283	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	30218403	30242283	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	30242283	30256974	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	30242283	30256974	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	30242283	30256974	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	30256974	32395537	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	30256974	32395537	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	30256974	32395537	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	32395537	32420506	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	32395537	32420506	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	32395537	32420506	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	32420506	32548120	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	32420506	32548120	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	32420506	32548120	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	32548120	32580393	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	32548120	32580393	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	32548120	32580393	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	32580393	32949799	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	32580393	32949799	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	32580393	32949799	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	32949799	32981035	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	32949799	32981035	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	32949799	32981035	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	32981035	34286454	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	32981035	34286454	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	32981035	34286454	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	34286454	34303875	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	34286454	34303875	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	34286454	34303875	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	34303875	34954508	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	34303875	34954508	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	34303875	34954508	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	34954508	35041787	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	34954508	35041787	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	34954508	35041787	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	35041787	38000001	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	35041787	38000001	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	35041787	38000001	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	42300000	42704934	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	42300000	42704934	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	42300000	42704934	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	42704934	42722194	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	42704934	42722194	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	42704934	42722194	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	42722194	42843838	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	42722194	42843838	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	42722194	42843838	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	42843838	42858133	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	42843838	42858133	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	42843838	42858133	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	42858133	47734087	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	42858133	47734087	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	42858133	47734087	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	47734087	47824337	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	47734087	47824337	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	47734087	47824337	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	47824337	51794404	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	47824337	51794404	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	47824337	51794404	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	51794404	51798355	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|1	0.29988
chr10	51794404	51798355	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|1	0
chr10	51794404	51798355	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|1	0.700365
chr10	51798355	54799881	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	51798355	54799881	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	51798355	54799881	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	54799881	54845901	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	54799881	54845901	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	54799881	54845901	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	54845901	56002338	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	54845901	56002338	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	54845901	56002338	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	56002338	56028995	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	56002338	56028995	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	56002338	56028995	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	56028995	59108462	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	56028995	59108462	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	56028995	59108462	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	59108462	59129632	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	59108462	59129632	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	59108462	59129632	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	59129632	59957131	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	59129632	59957131	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	59129632	59957131	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	59957131	60004979	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	59957131	60004979	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	59957131	60004979	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	60004979	68966060	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	60004979	68966060	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	60004979	68966060	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	68966060	68998933	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	68966060	68998933	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	68966060	68998933	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	68998933	69102307	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	68998933	69102307	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	68998933	69102307	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	69102307	69149329	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	69102307	69149329	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	69102307	69149329	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
chr10	69149329	69730734	bulk_06clone0_03clone1_01normal	1|1	0.09994	2|1	0.60018	1|2	0.29988
chr10	69149329	69730734	bulk_09clone0_0clone1_01normal	1|1	0.099778	2|1	0.900222	1|2	0
chr10	69149329	69730734	bulk_0clone0_07clone1_03normal	1|1	0.299635	2|1	0	1|2	0.700365
chr10	69730734	69819601	bulk_06clone0_03clone1_01normal	1|1	0.09994	1|2	0.60018	2|1	0.29988
chr10	69730734	69819601	bulk_09clone0_0clone1_01normal	1|1	0.099778	1|2	0.900222	2|1	0
chr10	69730734	69819601	bulk_0clone0_07clone1_03normal	1|1	0.299635	1|2	0	2|1	0.700365
