#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr10	102629890	105259728	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr10	102629890	105259728	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr10	105259728	117598199	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr10	105259728	117598199	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr10	117598199	117695484	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr10	117598199	117695484	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr10	117695484	125603178	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr10	117695484	125603178	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr10	125603178	125678552	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr10	125603178	125678552	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr10	125678552	135534748	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr10	125678552	135534748	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr11	1	3581645	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr11	1	3581645	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr11	3581645	3589004	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr11	3581645	3589004	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr11	3589004	4296156	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr11	3589004	4296156	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr11	4296156	4302568	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|2	0.797838
chr11	4296156	4302568	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|2	0
chr11	4302568	14101792	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|0	0	2|2	0.797838
chr11	4302568	14101792	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|0	0.498546	2|2	0
chr11	14101792	14185632	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr11	14101792	14185632	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr11	14185632	24925773	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr11	14185632	24925773	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr11	24925773	24959540	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr11	24925773	24959540	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr11	24959540	33459352	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr11	24959540	33459352	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr11	33459352	36099191	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|2	0.797838
chr11	33459352	36099191	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|2	0
chr11	36099191	45417962	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr11	36099191	45417962	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr11	45417962	45493574	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr11	45417962	45493574	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr11	45493574	51600001	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr11	45493574	51600001	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr11	55700000	93293483	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr11	55700000	93293483	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr11	93293483	93357329	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr11	93293483	93357329	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr11	93357329	121580292	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|0	0	3|2	0.797838
chr11	93357329	121580292	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|0	0.498546	3|2	0
chr11	121580292	122685060	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|2	0	4|1	0.797838
chr11	121580292	122685060	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|2	0.498546	4|1	0
chr11	122685060	126527559	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr11	122685060	126527559	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr11	126527559	135006517	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr11	126527559	135006517	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr12	1	33300001	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|0	0	4|1	0.797838
chr12	1	33300001	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|0	0.498546	4|1	0
chr12	38200000	133851896	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|0	0	4|1	0.797838
chr12	38200000	133851896	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|0	0.498546	4|1	0
chr13	19500000	26589979	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|2	0	3|2	0.797838
chr13	19500000	26589979	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|2	0.498546	3|2	0
chr13	26589979	26622429	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr13	26589979	26622429	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr13	26622429	75856130	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|2	0	3|2	0.797838
chr13	26622429	75856130	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|2	0.498546	3|2	0
chr13	75856130	75921806	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr13	75856130	75921806	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr13	75921806	115169879	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|2	0	3|1	0.797838
chr13	75921806	115169879	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|2	0.498546	3|1	0
chr14	19100000	61237560	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr14	19100000	61237560	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr14	61237560	61370610	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr14	61237560	61370610	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr14	61370610	71519506	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	1|1	0.797838
chr14	61370610	71519506	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	1|1	0
chr14	71519506	71600639	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr14	71519506	71600639	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr14	71600639	73348397	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr14	71600639	73348397	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr14	73348397	78744658	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr14	73348397	78744658	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr14	78744658	78865632	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr14	78744658	78865632	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr14	78865632	94305746	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr14	78865632	94305746	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr14	94305746	94312685	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr14	94305746	94312685	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr14	94312685	98946652	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr14	94312685	98946652	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr14	98946652	107349541	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr14	98946652	107349541	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr15	20700000	39718533	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr15	20700000	39718533	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr15	39718533	39857506	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr15	39718533	39857506	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr15	39857506	46006899	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	1|1	0.797838
chr15	39857506	46006899	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	1|1	0
chr15	46006899	47039637	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr15	46006899	47039637	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr15	47039637	59996520	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr15	47039637	59996520	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr15	59996520	89574410	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr15	59996520	89574410	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr15	89574410	89577429	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr15	89574410	89577429	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr15	89577429	92168651	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr15	89577429	92168651	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr15	92168651	95548097	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr15	92168651	95548097	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr15	95548097	95615748	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr15	95548097	95615748	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr15	95615748	102531393	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr15	95615748	102531393	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr16	1	34600001	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr16	1	34600001	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr16	38600000	55549397	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr16	38600000	55549397	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr16	55549397	70653945	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr16	55549397	70653945	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr16	70653945	70657946	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr16	70653945	70657946	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr16	70657946	83795867	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr16	70657946	83795867	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr16	83795867	90354754	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr16	83795867	90354754	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr17	1	22200001	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr17	1	22200001	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr17	25800000	46658027	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr17	25800000	46658027	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr17	46658027	75703827	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr17	46658027	75703827	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr17	75703827	78976883	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr17	75703827	78976883	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr17	78976883	81195211	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr17	78976883	81195211	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr18	1	15400001	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr18	1	15400001	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr18	19000000	49401382	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr18	19000000	49401382	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr18	49401382	78077249	bulk_08clone0_0clone1_02normal	1|1	0.202162	1|2	0	2|1	0.797838
chr18	49401382	78077249	bulk_0clone0_05clone1_05normal	1|1	0.501454	1|2	0.498546	2|1	0
chr19	1	375780	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr19	1	375780	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr19	375780	384952	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr19	375780	384952	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr19	384952	24400001	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr19	384952	24400001	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr19	28600000	47527471	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr19	28600000	47527471	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr19	47527471	59128984	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr19	47527471	59128984	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr2	1	57737757	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|0	0	2|0	0.797838
chr2	1	57737757	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|0	0.498546	2|0	0
chr2	57737757	57803158	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr2	57737757	57803158	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr2	57803158	68630732	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|3	0	3|3	0.797838
chr2	57803158	68630732	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|3	0.498546	3|3	0
chr2	68630732	68636684	bulk_08clone0_0clone1_02normal	1|1	0.202162	4|3	0	4|3	0.797838
chr2	68630732	68636684	bulk_0clone0_05clone1_05normal	1|1	0.501454	4|3	0.498546	4|3	0
chr2	68636684	90500001	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|3	0	3|3	0.797838
chr2	68636684	90500001	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|3	0.498546	3|3	0
chr2	96800000	114119800	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr2	96800000	114119800	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr2	114119800	114126288	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr2	114119800	114126288	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr2	114126288	120145141	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr2	114126288	120145141	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr2	120145141	120192771	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr2	120145141	120192771	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr2	120192771	133939517	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	3|2	0.797838
chr2	120192771	133939517	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	3|2	0
chr2	133939517	134991896	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr2	133939517	134991896	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr2	134991896	141388256	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|2	0	3|2	0.797838
chr2	134991896	141388256	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|2	0.498546	3|2	0
chr2	141388256	141428677	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr2	141388256	141428677	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr2	141428677	163699909	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|2	0	3|2	0.797838
chr2	141428677	163699909	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|2	0.498546	3|2	0
chr2	163699909	165699276	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr2	163699909	165699276	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr2	165699276	201025571	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr2	165699276	201025571	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr2	201025571	243199374	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|1	0	2|1	0.797838
chr2	201025571	243199374	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|1	0.498546	2|1	0
chr20	1	25600001	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr20	1	25600001	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr20	29400000	63025521	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr20	29400000	63025521	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr21	1	10900001	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr21	1	10900001	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr21	14300000	47552041	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr21	14300000	47552041	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr21	47552041	47558750	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr21	47552041	47558750	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr21	47558750	48129896	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr21	47558750	48129896	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr22	17900000	51304567	bulk_08clone0_0clone1_02normal	1|1	0.202162	2|2	0	2|2	0.797838
chr22	17900000	51304567	bulk_0clone0_05clone1_05normal	1|1	0.501454	2|2	0.498546	2|2	0
chr3	1	12961482	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr3	1	12961482	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr3	12961482	20905977	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr3	12961482	20905977	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr3	20905977	54655859	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr3	20905977	54655859	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr3	54655859	54822770	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr3	54655859	54822770	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr3	54822770	75580872	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr3	54822770	75580872	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr3	75580872	75585085	bulk_08clone0_0clone1_02normal	1|1	0.202162	3|1	0	3|1	0.797838
chr3	75580872	75585085	bulk_0clone0_05clone1_05normal	1|1	0.501454	3|1	0.498546	3|1	0
chr3	75585085	87900001	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr3	75585085	87900001	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
chr3	93900000	113855613	bulk_08clone0_0clone1_02normal	1|1	0.202162	0|2	0	2|0	0.797838
chr3	93900000	113855613	bulk_0clone0_05clone1_05normal	1|1	0.501454	0|2	0.498546	2|0	0
