#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	160940778	161000016	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	160940778	161000016	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	161000016	165008177	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr1	161000016	165008177	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr1	161000016	165008177	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr1	165008177	165075408	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr1	165008177	165075408	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	165008177	165075408	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	165075408	165145430	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr1	165075408	165145430	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr1	165075408	165145430	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr1	165145430	165201912	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr1	165145430	165201912	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	165145430	165201912	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	165201912	165409109	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr1	165201912	165409109	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr1	165201912	165409109	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr1	165409109	165452860	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr1	165409109	165452860	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	165409109	165452860	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	165452860	168401659	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr1	165452860	168401659	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr1	165452860	168401659	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr1	168401659	168511804	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr1	168401659	168511804	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	168401659	168511804	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	168511804	171028849	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr1	168511804	171028849	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr1	168511804	171028849	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr1	171028849	209303192	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	2|1	0.299815
chr1	171028849	209303192	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	2|1	0
chr1	171028849	209303192	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	2|1	0.700481
chr1	209303192	209312506	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr1	209303192	209312506	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	209303192	209312506	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	209312506	233412040	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	2|1	0.299815
chr1	209312506	233412040	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	2|1	0
chr1	209312506	233412040	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	2|1	0.700481
chr1	233412040	233470179	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr1	233412040	233470179	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr1	233412040	233470179	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr1	233470179	249250622	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|1	0.601427	2|0	0.299815
chr1	233470179	249250622	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|1	0.900477	2|0	0
chr1	233470179	249250622	bulk_0clone0_07clone1_03normal	1|1	0.299519	3|1	0	2|0	0.700481
chr10	1	2726407	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|0	0.601427	2|0	0.299815
chr10	1	2726407	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|0	0.900477	2|0	0
chr10	1	2726407	bulk_0clone0_07clone1_03normal	1|1	0.299519	3|0	0	2|0	0.700481
chr10	2726407	38000001	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|0	0.601427	0|2	0.299815
chr10	2726407	38000001	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|0	0.900477	0|2	0
chr10	2726407	38000001	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|0	0	0|2	0.700481
chr10	42300000	42378394	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|0	0.601427	0|2	0.299815
chr10	42300000	42378394	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|0	0.900477	0|2	0
chr10	42300000	42378394	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|0	0	0|2	0.700481
chr10	42378394	42381388	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	42378394	42381388	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	42378394	42381388	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	42381388	59996629	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|0	0.601427	0|2	0.299815
chr10	42381388	59996629	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|0	0.900477	0|2	0
chr10	42381388	59996629	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|0	0	0|2	0.700481
chr10	59996629	60179226	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	59996629	60179226	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	59996629	60179226	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	60179226	70757898	bulk_06clone0_03clone1_01normal	1|1	0.098758	1|1	0.601427	1|1	0.299815
chr10	60179226	70757898	bulk_09clone0_0clone1_01normal	1|1	0.0995231	1|1	0.900477	1|1	0
chr10	60179226	70757898	bulk_0clone0_07clone1_03normal	1|1	0.299519	1|1	0	1|1	0.700481
chr10	70757898	70785329	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	70757898	70785329	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	70757898	70785329	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	70785329	105272010	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|0	0.601427	0|2	0.299815
chr10	70785329	105272010	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|0	0.900477	0|2	0
chr10	70785329	105272010	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|0	0	0|2	0.700481
chr10	105272010	109632422	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	105272010	109632422	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	105272010	109632422	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	109632422	109655788	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	109632422	109655788	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	109632422	109655788	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	109655788	113538115	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	109655788	113538115	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	109655788	113538115	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	113538115	113584199	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	113538115	113584199	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	113538115	113584199	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	113584199	114740760	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	113584199	114740760	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	113584199	114740760	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	114740760	114778881	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	114740760	114778881	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	114740760	114778881	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	114778881	120177415	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	114778881	120177415	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	114778881	120177415	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	120177415	120200429	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	120177415	120200429	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	120177415	120200429	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	120200429	124353186	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	120200429	124353186	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	120200429	124353186	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	124353186	124438933	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	124353186	124438933	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	124353186	124438933	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	124438933	125472215	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	124438933	125472215	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	124438933	125472215	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	125472215	125512788	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	125472215	125512788	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	125472215	125512788	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr10	125512788	125657989	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr10	125512788	125657989	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr10	125512788	125657989	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr10	125657989	135534748	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr10	125657989	135534748	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr10	125657989	135534748	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	1	4298517	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	1	4298517	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	1	4298517	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	4298517	14158853	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|2	0.601427	2|2	0.299815
chr11	4298517	14158853	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|2	0.900477	2|2	0
chr11	4298517	14158853	bulk_0clone0_07clone1_03normal	1|1	0.299519	3|2	0	2|2	0.700481
chr11	14158853	14215272	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	14158853	14215272	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	14158853	14215272	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	14215272	24925773	bulk_06clone0_03clone1_01normal	1|1	0.098758	1|1	0.601427	1|1	0.299815
chr11	14215272	24925773	bulk_09clone0_0clone1_01normal	1|1	0.0995231	1|1	0.900477	1|1	0
chr11	14215272	24925773	bulk_0clone0_07clone1_03normal	1|1	0.299519	1|1	0	1|1	0.700481
chr11	24925773	24957792	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	24925773	24957792	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	24925773	24957792	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	24957792	27803079	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|2	0.601427	2|3	0.299815
chr11	24957792	27803079	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|2	0.900477	2|3	0
chr11	24957792	27803079	bulk_0clone0_07clone1_03normal	1|1	0.299519	3|2	0	2|3	0.700481
chr11	27803079	27826299	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	27803079	27826299	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	27803079	27826299	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	27826299	33459352	bulk_06clone0_03clone1_01normal	1|1	0.098758	5|4	0.601427	5|4	0.299815
chr11	27826299	33459352	bulk_09clone0_0clone1_01normal	1|1	0.0995231	5|4	0.900477	5|4	0
chr11	27826299	33459352	bulk_0clone0_07clone1_03normal	1|1	0.299519	5|4	0	5|4	0.700481
chr11	33459352	33496616	bulk_06clone0_03clone1_01normal	1|1	0.098758	4|4	0.601427	4|4	0.299815
chr11	33459352	33496616	bulk_09clone0_0clone1_01normal	1|1	0.0995231	4|4	0.900477	4|4	0
chr11	33459352	33496616	bulk_0clone0_07clone1_03normal	1|1	0.299519	4|4	0	4|4	0.700481
chr11	33496616	36007602	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|0	0.601427	0|2	0.299815
chr11	33496616	36007602	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|0	0.900477	0|2	0
chr11	33496616	36007602	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|0	0	0|2	0.700481
chr11	36007602	36099191	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	36007602	36099191	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	36007602	36099191	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	36099191	45410150	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	2|1	0.299815
chr11	36099191	45410150	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	2|1	0
chr11	36099191	45410150	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	2|1	0.700481
chr11	45410150	45493574	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	45410150	45493574	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	45410150	45493574	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	45493574	51600001	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|0	0.601427	2|0	0.299815
chr11	45493574	51600001	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|0	0.900477	2|0	0
chr11	45493574	51600001	bulk_0clone0_07clone1_03normal	1|1	0.299519	3|0	0	2|0	0.700481
chr11	55700000	93293483	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|0	0.601427	2|0	0.299815
chr11	55700000	93293483	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|0	0.900477	2|0	0
chr11	55700000	93293483	bulk_0clone0_07clone1_03normal	1|1	0.299519	3|0	0	2|0	0.700481
chr11	93293483	121669654	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	93293483	121669654	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	93293483	121669654	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	121669654	122596239	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|1	0.601427	1|2	0.299815
chr11	121669654	122596239	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|1	0.900477	1|2	0
chr11	121669654	122596239	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|1	0	1|2	0.700481
chr11	122596239	122693372	bulk_06clone0_03clone1_01normal	1|1	0.098758	2|2	0.601427	2|2	0.299815
chr11	122596239	122693372	bulk_09clone0_0clone1_01normal	1|1	0.0995231	2|2	0.900477	2|2	0
chr11	122596239	122693372	bulk_0clone0_07clone1_03normal	1|1	0.299519	2|2	0	2|2	0.700481
chr11	122693372	135006517	bulk_06clone0_03clone1_01normal	1|1	0.098758	3|0	0.601427	3|1	0.299815
chr11	122693372	135006517	bulk_09clone0_0clone1_01normal	1|1	0.0995231	3|0	0.900477	3|1	0
