#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr10	60004979	60179226	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr10	60004979	60179226	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr10	60179226	70757898	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr10	60179226	70757898	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr10	70757898	70778641	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr10	70757898	70778641	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr10	70778641	102619147	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|0	0	3|1	0.799994
chr10	70778641	102619147	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|0	0.499227	3|1	0
chr10	102619147	102754761	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr10	102619147	102754761	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr10	102754761	105262650	bulk_08clone0_0clone1_02normal	1|1	0.200006	0|1	0	1|0	0.799994
chr10	102754761	105262650	bulk_0clone0_05clone1_05normal	1|1	0.500773	0|1	0.499227	1|0	0
chr10	105262650	117578789	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr10	105262650	117578789	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr10	117578789	117663700	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr10	117578789	117663700	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr10	117663700	125662600	bulk_08clone0_0clone1_02normal	1|1	0.200006	0|1	0	1|0	0.799994
chr10	117663700	125662600	bulk_0clone0_05clone1_05normal	1|1	0.500773	0|1	0.499227	1|0	0
chr10	125662600	125682971	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr10	125662600	125682971	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr10	125682971	135534748	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|0	0	3|1	0.799994
chr10	125682971	135534748	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|0	0.499227	3|1	0
chr11	1	4288596	bulk_08clone0_0clone1_02normal	1|1	0.200006	0|1	0	1|0	0.799994
chr11	1	4288596	bulk_0clone0_05clone1_05normal	1|1	0.500773	0|1	0.499227	1|0	0
chr11	4288596	4326742	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr11	4288596	4326742	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr11	4326742	14144167	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	2|2	0.799994
chr11	4326742	14144167	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	2|2	0
chr11	14144167	14191600	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr11	14144167	14191600	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr11	14191600	24916573	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr11	14191600	24916573	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr11	24916573	24956988	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr11	24916573	24956988	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr11	24956988	27811276	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|2	0	2|1	0.799994
chr11	24956988	27811276	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|2	0.499227	2|1	0
chr11	27811276	33568897	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr11	27811276	33568897	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr11	33568897	36021465	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|0	0	1|1	0.799994
chr11	33568897	36021465	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|0	0.499227	1|1	0
chr11	36021465	36099191	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr11	36021465	36099191	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr11	36099191	36172108	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	36099191	36172108	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	36172108	36244547	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	36172108	36244547	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	36244547	37730331	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	36244547	37730331	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	37730331	37785903	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	37730331	37785903	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	37785903	37919091	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	37785903	37919091	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	37919091	37941961	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	37919091	37941961	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	37941961	38035357	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	37941961	38035357	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	38035357	38065378	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	38035357	38065378	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	38065378	38845954	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	38065378	38845954	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	38845954	38872348	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	38845954	38872348	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	38872348	39912459	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	38872348	39912459	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	39912459	39930504	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	39912459	39930504	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	39930504	40817643	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	39930504	40817643	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	40817643	40866662	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	40817643	40866662	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	40866662	41681967	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	40866662	41681967	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	41681967	41736267	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	41681967	41736267	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	41736267	41975187	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	41736267	41975187	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	41975187	42003009	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	41975187	42003009	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	42003009	45410150	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	42003009	45410150	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	45410150	45485005	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr11	45410150	45485005	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr11	45485005	51600001	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr11	45485005	51600001	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr11	55700000	93293483	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	1|1	0.799994
chr11	55700000	93293483	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	1|1	0
chr11	93293483	93357329	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr11	93293483	93357329	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr11	93357329	95084010	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	93357329	95084010	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	95084010	95186980	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	95084010	95186980	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	95186980	95428301	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	95186980	95428301	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	95428301	95752922	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	95428301	95752922	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	95752922	95933585	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	95752922	95933585	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	95933585	95941863	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|1	0.799994
chr11	95933585	95941863	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|1	0
chr11	95941863	97646840	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	95941863	97646840	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	97646840	97736452	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	97646840	97736452	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	97736452	98624578	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	97736452	98624578	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	98624578	98641364	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	98624578	98641364	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	98641364	98668347	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	98641364	98668347	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	98668347	98695266	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	98668347	98695266	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	98695266	99688463	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	98695266	99688463	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	99688463	99704974	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	99688463	99704974	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	99704974	99864738	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	99704974	99864738	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	99864738	99921869	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	99864738	99921869	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	99921869	102100089	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	99921869	102100089	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	102100089	102187240	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	102100089	102187240	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	102187240	102877445	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	102187240	102877445	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	102877445	102896541	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	102877445	102896541	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	102896541	103367088	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	102896541	103367088	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	103367088	103555000	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	103367088	103555000	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	103555000	103944588	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	103555000	103944588	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	103944588	103989614	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	103944588	103989614	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	103989614	104057847	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	103989614	104057847	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	104057847	104096096	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	104057847	104096096	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	104096096	104349320	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	104096096	104349320	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	104349320	104387134	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	104349320	104387134	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	104387134	104684116	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	104387134	104684116	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	104684116	104716043	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	104684116	104716043	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	104716043	106329007	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	104716043	106329007	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	106329007	106406260	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	106329007	106406260	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	106406260	108295799	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	106406260	108295799	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	108295799	108314914	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	108295799	108314914	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	108314914	108407571	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	108314914	108407571	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	108407571	108440954	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	108407571	108440954	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	108440954	108897704	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	108440954	108897704	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	108897704	108925192	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	108897704	108925192	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	108925192	109743001	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	108925192	109743001	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	109743001	109781432	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	109743001	109781432	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	109781432	110942635	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	109781432	110942635	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	110942635	110973385	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	110942635	110973385	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	110973385	112158508	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	110973385	112158508	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	112158508	112225525	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	112158508	112225525	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	112225525	112674349	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	112225525	112674349	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	112674349	112840619	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	112674349	112840619	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	112840619	113204578	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	112840619	113204578	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	113204578	113286765	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	113204578	113286765	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	113286765	114176690	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	113286765	114176690	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	114176690	114206883	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|1	0	2|2	0.799994
chr11	114176690	114206883	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|1	0.499227	2|2	0
chr11	114206883	115237040	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	114206883	115237040	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	115237040	115302100	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	115237040	115302100	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	115302100	116374910	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	115302100	116374910	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	116374910	116420177	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	116374910	116420177	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	116420177	116528080	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	116420177	116528080	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	116528080	116546942	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	116528080	116546942	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	116546942	117521945	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	116546942	117521945	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	117521945	117543780	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	117521945	117543780	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	117543780	117719818	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	117543780	117719818	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	117719818	117745859	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	117719818	117745859	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	117745859	117934121	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	117745859	117934121	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	117934121	117959005	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	117934121	117959005	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	117959005	119061690	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	117959005	119061690	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	119061690	119107175	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	119061690	119107175	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	119107175	119244394	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	119107175	119244394	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	119244394	119273321	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
chr11	119244394	119273321	bulk_0clone0_05clone1_05normal	1|1	0.500773	2|1	0.499227	1|2	0
chr11	119273321	121107695	bulk_08clone0_0clone1_02normal	1|1	0.200006	1|2	0	2|1	0.799994
chr11	119273321	121107695	bulk_0clone0_05clone1_05normal	1|1	0.500773	1|2	0.499227	2|1	0
chr11	121107695	121135987	bulk_08clone0_0clone1_02normal	1|1	0.200006	2|1	0	1|2	0.799994
