#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr10	42359747	42403653	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr10	42403653	42527471	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr10	42403653	42527471	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr10	42527471	42533725	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr10	42527471	42533725	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr10	42533725	70759171	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr10	42533725	70759171	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr10	70759171	102611558	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	3|0	0.799331
chr10	70759171	102611558	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	3|0	0
chr10	102611558	102683591	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr10	102611558	102683591	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr10	102683591	105259728	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr10	102683591	105259728	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr10	105259728	117607822	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|3	0	4|3	0.799331
chr10	105259728	117607822	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|3	0.49954	4|3	0
chr10	117607822	125657990	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr10	117607822	125657990	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr10	125657990	125682969	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr10	125657990	125682969	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr10	125682969	135534748	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|1	0	3|1	0.799331
chr10	125682969	135534748	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|1	0.49954	3|1	0
chr11	1	4305983	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	1	4305983	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	4305983	14183388	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr11	4305983	14183388	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr11	14183388	27803079	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr11	14183388	27803079	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr11	27803079	33516821	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	27803079	33516821	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	33516821	36046095	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr11	33516821	36046095	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr11	36046095	36107935	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	36046095	36107935	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	36107935	45401171	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|1	0.799331
chr11	36107935	45401171	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|1	0
chr11	45401171	45488728	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	45401171	45488728	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	45488728	51600001	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|1	0	2|0	0.799331
chr11	45488728	51600001	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|1	0.49954	2|0	0
chr11	55700000	93219127	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|1	0	2|0	0.799331
chr11	55700000	93219127	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|1	0.49954	2|0	0
chr11	93219127	93348782	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	93219127	93348782	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	93348782	93973967	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	93348782	93973967	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	93973967	93981148	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	93973967	93981148	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	93981148	97285889	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	93981148	97285889	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	97285889	97290080	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	97285889	97290080	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	97290080	114873556	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	97290080	114873556	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	114873556	114897603	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	114873556	114897603	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	114897603	114984196	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	114897603	114984196	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	114984196	115018589	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	114984196	115018589	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	115018589	119131040	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	115018589	119131040	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	119131040	119204739	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	119131040	119204739	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	119204739	119228440	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	119204739	119228440	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	119228440	119258671	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	119228440	119258671	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	119258671	119363104	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	119258671	119363104	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	119363104	119401826	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	119363104	119401826	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	119401826	119620374	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	119401826	119620374	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	119620374	119647958	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr11	119620374	119647958	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr11	119647958	121615773	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr11	119647958	121615773	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr11	121615773	122629288	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|3	0	4|3	0.799331
chr11	121615773	122629288	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|3	0.49954	4|3	0
chr11	122629288	122698287	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|3	0	3|3	0.799331
chr11	122629288	122698287	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|3	0.49954	3|3	0
chr11	122698287	126527559	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr11	122698287	126527559	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr11	126527559	135006517	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	2|1	0.799331
chr11	126527559	135006517	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	2|1	0
chr12	1	19871452	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	1	19871452	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	19871452	19880390	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr12	19871452	19880390	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr12	19880390	33093983	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	19880390	33093983	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	33093983	33218691	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr12	33093983	33218691	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr12	33218691	33300001	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	33218691	33300001	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	38200000	41557986	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	38200000	41557986	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	41557986	41625001	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr12	41557986	41625001	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr12	41625001	84278709	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	41625001	84278709	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	84278709	84301556	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr12	84278709	84301556	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr12	84301556	88790977	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	84301556	88790977	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	88790977	88856207	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr12	88790977	88856207	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr12	88856207	130563841	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	88856207	130563841	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr12	130563841	130566298	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr12	130563841	130566298	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr12	130566298	133851896	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr12	130566298	133851896	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr13	19500000	26527296	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	3|2	0.799331
chr13	19500000	26527296	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	3|2	0
chr13	26527296	26531520	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr13	26527296	26531520	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr13	26531520	75873041	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	3|2	0.799331
chr13	26531520	75873041	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	3|2	0
chr13	75873041	75929443	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr13	75873041	75929443	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr13	75929443	115169879	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|2	0	3|2	0.799331
chr13	75929443	115169879	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|2	0.49954	3|2	0
chr14	19100000	61365342	bulk_08clone0_0clone1_02normal	1|1	0.200669	1|2	0	2|1	0.799331
chr14	19100000	61365342	bulk_0clone0_05clone1_05normal	1|1	0.50046	1|2	0.49954	2|1	0
chr14	61365342	71539000	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr14	61365342	71539000	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr14	71539000	71654678	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr14	71539000	71654678	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr14	71654678	78739073	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr14	71654678	78739073	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr14	78739073	78865632	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr14	78739073	78865632	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr14	78865632	98946652	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr14	78865632	98946652	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr14	98946652	98988260	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr14	98946652	98988260	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr14	98988260	107349541	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	3|0	0.799331
chr14	98988260	107349541	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	3|0	0
chr15	20700000	31460192	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|2	0	4|2	0.799331
chr15	20700000	31460192	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|2	0.49954	4|2	0
chr15	31460192	31521237	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr15	31460192	31521237	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr15	31521237	39743153	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr15	31521237	39743153	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr15	39743153	46006899	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|1	0	4|1	0.799331
chr15	39743153	46006899	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|1	0.49954	4|1	0
chr15	46006899	47004471	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr15	46006899	47004471	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr15	47004471	59978198	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|3	0	3|3	0.799331
chr15	47004471	59978198	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|3	0.49954	3|3	0
chr15	59978198	92136210	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	3|3	0.799331
chr15	59978198	92136210	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	3|3	0
chr15	92136210	95572640	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr15	92136210	95572640	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr15	95572640	102531393	bulk_08clone0_0clone1_02normal	1|1	0.200669	1|2	0	2|1	0.799331
chr15	95572640	102531393	bulk_0clone0_05clone1_05normal	1|1	0.50046	1|2	0.49954	2|1	0
chr16	1	34600001	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr16	1	34600001	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr16	38600000	55524781	bulk_08clone0_0clone1_02normal	1|1	0.200669	0|2	0	2|0	0.799331
chr16	38600000	55524781	bulk_0clone0_05clone1_05normal	1|1	0.50046	0|2	0.49954	2|0	0
chr16	55524781	55561084	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr16	55524781	55561084	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr16	55561084	83801009	bulk_08clone0_0clone1_02normal	1|1	0.200669	5|2	0	5|2	0.799331
chr16	55561084	83801009	bulk_0clone0_05clone1_05normal	1|1	0.50046	5|2	0.49954	5|2	0
chr16	83801009	90354754	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr16	83801009	90354754	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr17	1	22200001	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr17	1	22200001	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr17	25800000	61942598	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr17	25800000	61942598	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr17	61942598	61947093	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr17	61942598	61947093	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr17	61947093	75703827	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr17	61947093	75703827	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr17	75703827	75767675	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr17	75703827	75767675	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr17	75767675	78972543	bulk_08clone0_0clone1_02normal	1|1	0.200669	1|2	0	2|1	0.799331
chr17	75767675	78972543	bulk_0clone0_05clone1_05normal	1|1	0.50046	1|2	0.49954	2|1	0
chr17	78972543	81195211	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	3|0	0.799331
chr17	78972543	81195211	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	3|0	0
chr18	1	15400001	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	2|1	0.799331
chr18	1	15400001	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	2|1	0
chr18	19000000	27174154	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	2|1	0.799331
chr18	19000000	27174154	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	2|1	0
chr18	27174154	27177650	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr18	27174154	27177650	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr18	27177650	49397730	bulk_08clone0_0clone1_02normal	1|1	0.200669	3|0	0	2|1	0.799331
chr18	27177650	49397730	bulk_0clone0_05clone1_05normal	1|1	0.50046	3|0	0.49954	2|1	0
chr18	49397730	49478050	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr18	49397730	49478050	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr18	49478050	55375372	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|2	0	3|3	0.799331
chr18	49478050	55375372	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|2	0.49954	3|3	0
chr18	55375372	55381404	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr18	55375372	55381404	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr18	55381404	65877458	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|2	0	3|3	0.799331
chr18	55381404	65877458	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|2	0.49954	3|3	0
chr18	65877458	65880877	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr18	65877458	65880877	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr18	65880877	77496507	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|2	0	3|3	0.799331
chr18	65880877	77496507	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|2	0.49954	3|3	0
chr18	77496507	77502337	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr18	77496507	77502337	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr18	77502337	78077249	bulk_08clone0_0clone1_02normal	1|1	0.200669	4|2	0	3|3	0.799331
chr18	77502337	78077249	bulk_0clone0_05clone1_05normal	1|1	0.50046	4|2	0.49954	3|3	0
chr19	1	15776902	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr19	1	15776902	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr19	15776902	15783042	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr19	15776902	15783042	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr19	15783042	24400001	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr19	15783042	24400001	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr19	28600000	47497726	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr19	28600000	47497726	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr19	47497726	47551548	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr19	47497726	47551548	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr19	47551548	59128984	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr19	47551548	59128984	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr2	1	57422142	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr2	1	57422142	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr2	57422142	57425648	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|0	0	2|0	0.799331
chr2	57422142	57425648	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|0	0.49954	2|0	0
chr2	57425648	57779820	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|1	0	2|1	0.799331
chr2	57425648	57779820	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|1	0.49954	2|1	0
chr2	57779820	90500001	bulk_08clone0_0clone1_02normal	1|1	0.200669	2|2	0	2|2	0.799331
chr2	57779820	90500001	bulk_0clone0_05clone1_05normal	1|1	0.50046	2|2	0.49954	2|2	0
chr2	96800000	120169572	bulk_08clone0_0clone1_02normal	1|1	0.200669	1|2	0	2|1	0.799331
