#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	128900000	158657572	bulk_0clone0_07clone1_03normal	1|1	0.301409	4|3	0	4|3	0.698591
chr1	158657572	158660782	bulk_06clone0_03clone1_01normal	1|1	0.101166	5|3	0.599819	5|3	0.299015
chr1	158657572	158660782	bulk_09clone0_0clone1_01normal	1|1	0.101862	5|3	0.898138	5|3	0
chr1	158657572	158660782	bulk_0clone0_07clone1_03normal	1|1	0.301409	5|3	0	5|3	0.698591
chr1	158660782	168513811	bulk_06clone0_03clone1_01normal	1|1	0.101166	4|3	0.599819	4|3	0.299015
chr1	158660782	168513811	bulk_09clone0_0clone1_01normal	1|1	0.101862	4|3	0.898138	4|3	0
chr1	158660782	168513811	bulk_0clone0_07clone1_03normal	1|1	0.301409	4|3	0	4|3	0.698591
chr1	168513811	168519063	bulk_06clone0_03clone1_01normal	1|1	0.101166	5|3	0.599819	5|3	0.299015
chr1	168513811	168519063	bulk_09clone0_0clone1_01normal	1|1	0.101862	5|3	0.898138	5|3	0
chr1	168513811	168519063	bulk_0clone0_07clone1_03normal	1|1	0.301409	5|3	0	5|3	0.698591
chr1	168519063	170981025	bulk_06clone0_03clone1_01normal	1|1	0.101166	4|3	0.599819	4|3	0.299015
chr1	168519063	170981025	bulk_09clone0_0clone1_01normal	1|1	0.101862	4|3	0.898138	4|3	0
chr1	168519063	170981025	bulk_0clone0_07clone1_03normal	1|1	0.301409	4|3	0	4|3	0.698591
chr1	170981025	171029013	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|3	0.599819	3|3	0.299015
chr1	170981025	171029013	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|3	0.898138	3|3	0
chr1	170981025	171029013	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|3	0	3|3	0.698591
chr1	171029013	176280148	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr1	171029013	176280148	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr1	171029013	176280148	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr1	176280148	176286187	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr1	176280148	176286187	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr1	176280148	176286187	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr1	176286187	233416083	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr1	176286187	233416083	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr1	176286187	233416083	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr1	233416083	233470179	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr1	233416083	233470179	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr1	233416083	233470179	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr1	233470179	249250622	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	4|1	0.299015
chr1	233470179	249250622	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	4|1	0
chr1	233470179	249250622	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	4|1	0.698591
chr10	1	2677787	bulk_06clone0_03clone1_01normal	1|1	0.101166	4|1	0.599819	2|0	0.299015
chr10	1	2677787	bulk_09clone0_0clone1_01normal	1|1	0.101862	4|1	0.898138	2|0	0
chr10	1	2677787	bulk_0clone0_07clone1_03normal	1|1	0.301409	4|1	0	2|0	0.698591
chr10	2677787	38000001	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	2677787	38000001	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	2677787	38000001	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	42300000	60198656	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	42300000	60198656	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	42300000	60198656	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	60198656	70764137	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr10	60198656	70764137	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr10	60198656	70764137	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr10	70764137	102619147	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|0	0.599819	0|2	0.299015
chr10	70764137	102619147	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|0	0.898138	0|2	0
chr10	70764137	102619147	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|0	0	0|2	0.698591
chr10	102619147	102754761	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	102619147	102754761	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	102619147	102754761	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	102754761	105286042	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|0	0.599819	4|1	0.299015
chr10	102754761	105286042	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|0	0.898138	4|1	0
chr10	102754761	105286042	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|0	0	4|1	0.698591
chr10	105286042	107855496	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	105286042	107855496	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	105286042	107855496	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	107855496	107895859	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	107855496	107895859	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	107855496	107895859	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	107895859	110637620	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	107895859	110637620	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	107895859	110637620	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	110637620	110700270	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	110637620	110700270	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	110637620	110700270	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	110700270	110797390	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	110700270	110797390	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	110700270	110797390	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	110797390	110866523	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	110797390	110866523	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	110797390	110866523	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	110866523	113174150	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	110866523	113174150	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	110866523	113174150	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	113174150	113178219	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	113174150	113178219	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	113174150	113178219	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	113178219	113715486	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	113178219	113715486	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	113178219	113715486	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	113715486	113824773	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	113715486	113824773	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	113715486	113824773	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	113824773	115802256	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	113824773	115802256	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	113824773	115802256	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	115802256	115836664	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	115802256	115836664	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	115802256	115836664	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	115836664	117578789	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr10	115836664	117578789	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr10	115836664	117578789	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr10	117578789	117677927	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	117578789	117677927	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	117578789	117677927	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr10	117677927	125657989	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|0	0.599819	0|2	0.299015
chr10	117677927	125657989	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|0	0.898138	0|2	0
chr10	117677927	125657989	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|0	0	0|2	0.698591
chr10	125657989	135534748	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr10	125657989	135534748	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr10	125657989	135534748	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	1	4298517	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	1	4298517	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	1	4298517	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	4298517	14144167	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|0	0.299015
chr11	4298517	14144167	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|0	0
chr11	4298517	14144167	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|0	0.698591
chr11	14144167	14200431	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	14144167	14200431	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	14144167	14200431	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	14200431	24942448	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|0	0.599819	0|2	0.299015
chr11	14200431	24942448	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|0	0.898138	0|2	0
chr11	14200431	24942448	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|0	0	0|2	0.698591
chr11	24942448	33454739	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	24942448	33454739	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	24942448	33454739	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	33454739	36071298	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	33454739	36071298	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	33454739	36071298	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	36071298	36728365	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr11	36071298	36728365	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr11	36071298	36728365	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr11	36728365	36804091	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	36728365	36804091	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	36728365	36804091	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	36804091	40554255	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr11	36804091	40554255	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr11	36804091	40554255	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr11	40554255	40634564	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	40554255	40634564	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	40554255	40634564	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	40634564	42151300	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr11	40634564	42151300	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr11	40634564	42151300	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr11	42151300	42192776	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	42151300	42192776	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	42151300	42192776	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	42192776	45398761	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr11	42192776	45398761	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr11	42192776	45398761	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr11	45398761	45485005	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	45398761	45485005	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	45398761	45485005	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	45485005	48949810	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	45485005	48949810	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	45485005	48949810	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	48949810	48952632	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	48949810	48952632	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	48949810	48952632	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	48952632	50705081	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	48952632	50705081	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	48952632	50705081	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	50705081	50711494	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	50705081	50711494	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	50705081	50711494	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	50711494	50762513	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	50711494	50762513	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	50711494	50762513	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	50762513	50765515	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	50762513	50765515	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	50762513	50765515	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	50765515	51600001	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	50765515	51600001	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	50765515	51600001	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	55700000	93312856	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	55700000	93312856	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	55700000	93312856	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	93312856	93365795	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	2|1	0.299015
chr11	93312856	93365795	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	2|1	0
chr11	93312856	93365795	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	2|1	0.698591
chr11	93365795	121549442	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	3|0	0.299015
chr11	93365795	121549442	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	3|0	0
chr11	93365795	121549442	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	3|0	0.698591
chr11	121549442	122693372	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|2	0.299015
chr11	121549442	122693372	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|2	0
chr11	121549442	122693372	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|2	0.698591
chr11	122693372	126527559	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|2	0.599819	2|2	0.299015
chr11	122693372	126527559	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|2	0.898138	2|2	0
chr11	122693372	126527559	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|2	0	2|2	0.698591
chr11	126527559	135006517	bulk_06clone0_03clone1_01normal	1|1	0.101166	2|1	0.599819	1|2	0.299015
chr11	126527559	135006517	bulk_09clone0_0clone1_01normal	1|1	0.101862	2|1	0.898138	1|2	0
chr11	126527559	135006517	bulk_0clone0_07clone1_03normal	1|1	0.301409	2|1	0	1|2	0.698591
chr12	1	33300001	bulk_06clone0_03clone1_01normal	1|1	0.101166	4|1	0.599819	2|0	0.299015
chr12	1	33300001	bulk_09clone0_0clone1_01normal	1|1	0.101862	4|1	0.898138	2|0	0
chr12	1	33300001	bulk_0clone0_07clone1_03normal	1|1	0.301409	4|1	0	2|0	0.698591
chr12	38200000	133851896	bulk_06clone0_03clone1_01normal	1|1	0.101166	4|1	0.599819	2|0	0.299015
chr12	38200000	133851896	bulk_09clone0_0clone1_01normal	1|1	0.101862	4|1	0.898138	2|0	0
chr12	38200000	133851896	bulk_0clone0_07clone1_03normal	1|1	0.301409	4|1	0	2|0	0.698591
chr13	19500000	19558155	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|3	0.299015
chr13	19500000	19558155	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|3	0
chr13	19500000	19558155	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|3	0.698591
chr13	19558155	19598727	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|2	0.299015
chr13	19558155	19598727	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|2	0
chr13	19558155	19598727	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|2	0.698591
chr13	19598727	24992103	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|3	0.299015
chr13	19598727	24992103	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|3	0
chr13	19598727	24992103	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|3	0.698591
chr13	24992103	25003028	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|2	0.299015
chr13	24992103	25003028	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|2	0
chr13	24992103	25003028	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|2	0.698591
chr13	25003028	25225791	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|3	0.299015
chr13	25003028	25225791	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|3	0
chr13	25003028	25225791	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|3	0.698591
chr13	25225791	25239534	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|2	0.299015
chr13	25225791	25239534	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|2	0
chr13	25225791	25239534	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|2	0.698591
chr13	25239534	27168490	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|3	0.299015
chr13	25239534	27168490	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|3	0
chr13	25239534	27168490	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|3	0.698591
chr13	27168490	27185460	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|2	0.299015
chr13	27168490	27185460	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|2	0
chr13	27168490	27185460	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|2	0.698591
chr13	27185460	31088349	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|3	0.299015
chr13	27185460	31088349	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|3	0
chr13	27185460	31088349	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|3	0.698591
chr13	31088349	31149705	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|2	0.299015
chr13	31088349	31149705	bulk_09clone0_0clone1_01normal	1|1	0.101862	3|2	0.898138	2|2	0
chr13	31088349	31149705	bulk_0clone0_07clone1_03normal	1|1	0.301409	3|2	0	2|2	0.698591
chr13	31149705	34013539	bulk_06clone0_03clone1_01normal	1|1	0.101166	3|2	0.599819	2|3	0.299015
